Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,event_timestamp
36461,43,Male,12,Technology,11153,Good,High,High,1,Yes,19.0,High School,Single,3,Mid,Medium,64.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
20037,22,Female,10,Technology,8573,Good,High,High,1,No,24.0,Associate Degree,Married,0,Mid,Small,85.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
30317,43,Male,5,Healthcare,8351,Good,Medium,High,2,Yes,31.0,Bachelor's Degree,Single,1,Mid,Medium,71.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
59338,53,Male,35,Education,3613,Excellent,Medium,Average,0,Yes,62.0,High School,Married,5,Senior,Medium,77.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
43079,45,Male,25,Technology,9408,Good,Medium,Average,2,No,44.0,PhD,Married,1,Mid,Small,40.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
16461,58,Female,33,Education,4761,Excellent,High,Average,0,No,30.0,Master's Degree,Married,3,Entry,Medium,39.0,No,No,Yes,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
53524,30,Male,2,Healthcare,8809,Fair,Very High,Below Average,1,Yes,49.0,Associate Degree,Married,0,Entry,Medium,42.0,No,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
11294,43,Male,25,Finance,8773,Fair,High,Average,0,No,33.0,Master's Degree,Married,4,Mid,Small,72.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
56201,37,Male,23,Healthcare,7678,Fair,Medium,Average,1,Yes,65.0,Bachelor's Degree,Married,0,Mid,Medium,25.0,Yes,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
40983,59,Male,27,Technology,8238,Good,High,Average,0,No,11.0,High School,Married,4,Mid,Medium,82.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
60494,53,Male,31,Healthcare,8069,Fair,Medium,Below Average,0,No,18.0,Bachelor's Degree,Divorced,2,Mid,Large,75.0,No,Yes,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
14792,35,Female,8,Finance,9971,Fair,High,Average,1,Yes,92.0,High School,Divorced,4,Mid,Medium,58.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
52726,39,Female,8,Media,5323,Fair,High,Average,0,No,98.0,High School,Married,5,Entry,Large,31.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
14118,51,Female,27,Healthcare,7837,Excellent,High,High,0,No,53.0,Bachelor's Degree,Single,2,Mid,Medium,92.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
8659,28,Female,5,Healthcare,9223,Fair,Low,Below Average,0,No,32.0,PhD,Married,1,Mid,Small,10.0,Yes,No,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
70157,34,Female,12,Education,6027,Fair,Very High,Below Average,0,No,61.0,Bachelor's Degree,Divorced,0,Mid,Medium,63.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
31777,39,Male,1,Media,5498,Excellent,Low,Average,2,Yes,89.0,PhD,Divorced,1,Entry,Medium,14.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
56501,53,Male,28,Technology,8793,Poor,High,Average,2,No,48.0,Master's Degree,Married,0,Mid,Medium,49.0,No,Yes,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
2624,52,Male,9,Media,6027,Good,Medium,Low,0,No,73.0,High School,Married,2,Mid,Small,48.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
3187,54,Female,26,Technology,8713,Excellent,High,Below Average,0,No,75.0,Associate Degree,Married,1,Entry,Medium,68.0,No,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
58623,59,Male,25,Healthcare,6104,Excellent,Very High,Average,2,Yes,69.0,Master's Degree,Married,0,Entry,Small,95.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
47983,33,Male,21,Education,4469,Good,High,High,0,No,37.0,Master's Degree,Married,0,Mid,Medium,85.0,No,No,No,Poor,Very High,Stayed,2026-07-29 14:25:14.391678
647,22,Male,3,Education,5399,Excellent,Medium,Average,2,No,20.0,Master's Degree,Married,5,Mid,Small,47.0,No,No,Yes,Fair,Low,Stayed,2026-07-29 14:25:14.391678
5084,23,Male,2,Healthcare,7194,Fair,High,Average,0,No,66.0,Associate Degree,Married,2,Entry,Medium,65.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
6258,34,Female,15,Technology,7957,Good,High,Average,0,Yes,30.0,Master's Degree,Married,2,Mid,Small,33.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
3956,30,Male,6,Education,4077,Poor,High,High,1,No,3.0,Bachelor's Degree,Single,0,Senior,Medium,44.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
2127,47,Male,31,Healthcare,9049,Excellent,High,High,0,Yes,8.0,Master's Degree,Single,0,Entry,Small,88.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
63212,28,Female,2,Technology,5803,Excellent,Very High,Average,0,No,97.0,Associate Degree,Single,1,Entry,Medium,76.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
56354,31,Male,10,Education,5598,Fair,Medium,High,0,No,71.0,Associate Degree,Single,0,Mid,Small,15.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
23337,27,Female,7,Healthcare,8042,Excellent,Very High,High,2,No,55.0,Bachelor's Degree,Single,1,Senior,Small,76.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
71179,22,Female,5,Healthcare,8453,Fair,Low,Average,2,Yes,67.0,PhD,Single,0,Entry,Medium,54.0,No,No,Yes,Good,Medium,Left,2026-07-29 14:25:14.391678
29745,47,Male,1,Education,5699,Good,High,Average,1,Yes,25.0,Master's Degree,Married,1,Entry,Medium,15.0,No,No,Yes,Good,Medium,Left,2026-07-29 14:25:14.391678
9599,45,Female,30,Healthcare,6946,Excellent,High,High,0,No,62.0,PhD,Single,3,Entry,Medium,79.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
8086,51,Female,3,Healthcare,8567,Excellent,Medium,Average,0,Yes,17.0,High School,Single,3,Entry,Small,26.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
54038,28,Female,4,Healthcare,7598,Poor,Medium,Below Average,0,No,15.0,Master's Degree,Single,0,Entry,Small,58.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
24294,50,Male,19,Education,4216,Poor,Low,Below Average,2,No,34.0,PhD,Married,0,Entry,Medium,40.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
59169,34,Female,23,Education,4066,Fair,High,Average,0,Yes,43.0,Master's Degree,Single,3,Mid,Medium,81.0,Yes,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
47500,28,Female,10,Healthcare,7189,Good,High,High,2,Yes,10.0,Master's Degree,Divorced,2,Senior,Small,32.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
8876,56,Male,1,Healthcare,7726,Good,High,Average,0,No,49.0,High School,Single,1,Mid,Large,27.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
53709,19,Female,8,Technology,8484,Fair,Low,High,1,Yes,71.0,Master's Degree,Single,3,Entry,Medium,18.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
26442,39,Male,11,Technology,7917,Good,High,Average,0,Yes,17.0,Bachelor's Degree,Divorced,2,Mid,Small,88.0,Yes,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
46359,59,Male,14,Media,4894,Fair,High,Average,0,Yes,10.0,Associate Degree,Married,0,Entry,Large,59.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
19236,27,Male,13,Finance,9198,Fair,High,Below Average,2,No,15.0,Bachelor's Degree,Married,0,Senior,Small,40.0,No,No,No,Fair,Very High,Stayed,2026-07-29 14:25:14.391678
59399,33,Male,6,Healthcare,7764,Fair,High,High,2,No,94.0,Bachelor's Degree,Single,0,Entry,Medium,82.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
67304,24,Female,2,Technology,9874,Poor,High,Average,0,No,77.0,Associate Degree,Married,5,Entry,Small,35.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
42523,28,Male,7,Healthcare,6545,Good,High,Average,2,Yes,72.0,Associate Degree,Married,1,Mid,Small,58.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
12374,50,Female,29,Education,4876,Excellent,High,Average,2,No,91.0,Bachelor's Degree,Married,0,Mid,Medium,103.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
39643,40,Male,9,Healthcare,8833,Excellent,Very High,High,0,Yes,86.0,Master's Degree,Divorced,0,Mid,Medium,13.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
70285,59,Male,51,Technology,8784,Good,Low,Average,1,No,46.0,Bachelor's Degree,Married,1,Mid,Small,116.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
15941,57,Male,44,Technology,7486,Excellent,Medium,Average,2,No,97.0,Master's Degree,Single,0,Senior,Medium,115.0,No,Yes,No,Poor,Low,Left,2026-07-29 14:25:14.391678
46470,29,Male,11,Education,4058,Good,High,Low,0,Yes,43.0,Associate Degree,Single,1,Senior,Large,34.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
50497,29,Male,21,Technology,11927,Excellent,Low,Average,2,No,29.0,Bachelor's Degree,Married,1,Entry,Small,77.0,No,Yes,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
51075,51,Female,23,Finance,10631,Fair,Low,Average,1,No,57.0,Associate Degree,Married,1,Mid,Medium,73.0,Yes,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
65505,34,Female,26,Technology,10406,Fair,High,High,2,Yes,53.0,Associate Degree,Single,6,Mid,Large,48.0,Yes,Yes,No,Fair,High,Left,2026-07-29 14:25:14.391678
30622,51,Female,5,Finance,11619,Poor,Low,Average,1,No,35.0,Bachelor's Degree,Married,2,Entry,Medium,34.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
34794,39,Female,21,Education,4160,Fair,High,Below Average,0,Yes,84.0,Bachelor's Degree,Single,0,Entry,Medium,57.0,Yes,No,Yes,Fair,High,Left,2026-07-29 14:25:14.391678
44547,53,Male,38,Education,4851,Excellent,High,High,0,Yes,30.0,High School,Married,0,Mid,Medium,52.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
26148,36,Male,16,Technology,11036,Fair,Low,Average,2,No,30.0,High School,Single,1,Mid,Small,52.0,Yes,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
66231,52,Female,44,Finance,8080,Good,Very High,Average,0,No,53.0,Master's Degree,Single,0,Entry,Small,114.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
71614,46,Female,25,Media,5838,Good,Medium,High,0,No,31.0,Master's Degree,Single,1,Entry,Large,80.0,No,No,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
62186,29,Male,14,Media,6231,Excellent,High,Below Average,2,Yes,3.0,Associate Degree,Married,1,Entry,Small,26.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
11459,20,Male,8,Education,4043,Excellent,High,Average,1,No,81.0,Bachelor's Degree,Single,5,Senior,Medium,52.0,No,No,No,Excellent,Very High,Stayed,2026-07-29 14:25:14.391678
47320,55,Female,15,Technology,8487,Fair,High,Average,0,No,38.0,Associate Degree,Married,1,Mid,Small,74.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
73621,58,Male,10,Healthcare,8244,Excellent,Medium,Average,0,Yes,82.0,Associate Degree,Divorced,4,Entry,Small,16.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
4277,36,Female,11,Finance,8481,Good,Low,Average,1,No,57.0,Bachelor's Degree,Married,0,Senior,Large,85.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
44305,59,Female,11,Technology,11478,Good,High,High,3,Yes,4.0,Bachelor's Degree,Married,1,Entry,Medium,70.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
3909,57,Male,6,Finance,11257,Fair,Very High,Below Average,2,No,83.0,High School,Single,6,Entry,Medium,17.0,No,No,Yes,Good,High,Left,2026-07-29 14:25:14.391678
38575,28,Male,9,Finance,9159,Good,High,Average,0,No,74.0,Associate Degree,Married,3,Mid,Medium,43.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
18274,59,Male,40,Healthcare,8413,Poor,High,High,2,No,3.0,Associate Degree,Married,0,Mid,Small,78.0,No,No,No,Fair,Very High,Stayed,2026-07-29 14:25:14.391678
74094,46,Male,21,Technology,8418,Fair,Low,High,3,Yes,87.0,Bachelor's Degree,Married,4,Entry,Small,30.0,No,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
69376,43,Female,28,Education,2893,Poor,Medium,High,2,No,13.0,Associate Degree,Divorced,0,Mid,Medium,37.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
10360,50,Male,38,Media,5540,Good,Medium,Average,1,No,13.0,High School,Single,3,Mid,Small,117.0,No,No,No,Good,Very High,Stayed,2026-07-29 14:25:14.391678
22865,37,Male,28,Technology,8670,Good,High,High,0,No,90.0,High School,Married,1,Mid,Medium,41.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
58412,34,Female,24,Education,3520,Fair,High,Average,1,Yes,7.0,High School,Single,3,Entry,Small,68.0,No,No,Yes,Poor,Medium,Left,2026-07-29 14:25:14.391678
63692,45,Female,21,Technology,5854,Excellent,Very High,Below Average,1,No,93.0,Associate Degree,Divorced,1,Senior,Large,81.0,Yes,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
69155,24,Male,12,Technology,9312,Good,High,Average,2,No,72.0,Master's Degree,Married,2,Mid,Large,35.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
7108,21,Male,12,Technology,8665,Poor,Medium,Average,0,No,29.0,Associate Degree,Divorced,0,Entry,Large,44.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
18497,57,Female,6,Healthcare,9811,Excellent,Very High,Average,0,No,56.0,Associate Degree,Single,0,Entry,Medium,50.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
54162,49,Female,13,Media,5820,Fair,Low,Average,0,Yes,35.0,Associate Degree,Married,1,Mid,Small,40.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
50113,18,Male,1,Healthcare,8047,Good,Low,Below Average,0,No,70.0,Associate Degree,Single,2,Mid,Medium,36.0,Yes,No,No,Good,High,Left,2026-07-29 14:25:14.391678
68617,22,Female,11,Healthcare,8212,Good,Medium,High,1,No,13.0,Master's Degree,Married,2,Senior,Medium,73.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
34769,19,Female,3,Healthcare,6772,Good,High,Average,1,No,46.0,PhD,Divorced,4,Senior,Small,25.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
33511,50,Male,21,Healthcare,8532,Good,Very High,Below Average,0,No,53.0,High School,Divorced,0,Mid,Large,64.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
62802,52,Female,31,Finance,7137,Good,High,Average,4,No,50.0,Associate Degree,Married,3,Entry,Medium,40.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
29924,46,Male,22,Education,5748,Good,High,Average,2,No,56.0,Bachelor's Degree,Married,2,Senior,Medium,39.0,Yes,No,No,Good,Very High,Stayed,2026-07-29 14:25:14.391678
9240,22,Male,1,Finance,7587,Fair,Medium,Average,0,No,18.0,Bachelor's Degree,Divorced,1,Mid,Medium,11.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
32559,28,Female,18,Education,5479,Poor,Very High,Low,0,No,23.0,Bachelor's Degree,Married,0,Mid,Medium,65.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
14565,33,Male,6,Technology,7191,Good,Very High,Average,1,Yes,48.0,Bachelor's Degree,Married,1,Senior,Large,19.0,No,Yes,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
19446,40,Male,12,Education,3898,Good,Very High,Average,0,Yes,40.0,PhD,Single,0,Entry,Large,64.0,Yes,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
21325,47,Female,24,Finance,7360,Poor,Very High,Average,2,Yes,1.0,High School,Divorced,2,Mid,Small,70.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
10240,29,Male,1,Media,6363,Fair,Very High,High,2,No,72.0,High School,Married,0,Mid,Small,13.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
10133,18,Male,4,Healthcare,6825,Good,Medium,High,0,Yes,93.0,Master's Degree,Single,1,Entry,Large,16.0,No,No,Yes,Excellent,Medium,Left,2026-07-29 14:25:14.391678
60403,59,Male,9,Media,5703,Good,Very High,Below Average,1,Yes,46.0,High School,Divorced,3,Entry,Medium,48.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
37853,25,Female,16,Healthcare,9691,Excellent,Medium,Average,3,No,30.0,Bachelor's Degree,Single,0,Mid,Medium,78.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
6925,42,Male,5,Technology,10704,Poor,High,High,0,No,51.0,High School,Divorced,1,Mid,Small,17.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
51576,42,Female,33,Healthcare,8468,Poor,High,Average,0,No,40.0,Bachelor's Degree,Married,2,Entry,Medium,47.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
40971,19,Male,5,Healthcare,7486,Good,Low,High,0,No,23.0,Associate Degree,Single,1,Entry,Medium,74.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
66748,38,Male,5,Education,5451,Good,Medium,Average,1,No,67.0,Master's Degree,Single,2,Senior,Small,57.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
1198,56,Male,33,Technology,9658,Good,High,Average,2,No,7.0,Associate Degree,Married,1,Entry,Small,105.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
65834,47,Male,39,Technology,5204,Fair,Medium,Average,0,No,61.0,Master's Degree,Married,0,Mid,Medium,81.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
69833,20,Male,7,Finance,5823,Good,High,Average,0,No,82.0,High School,Married,0,Entry,Medium,66.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
52908,45,Male,33,Technology,9098,Excellent,High,Average,2,No,72.0,Bachelor's Degree,Divorced,0,Senior,Medium,97.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
11879,54,Female,32,Media,6086,Fair,High,Average,0,No,47.0,High School,Single,0,Entry,Medium,93.0,Yes,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
68923,43,Male,20,Education,3968,Good,High,Below Average,2,No,94.0,Master's Degree,Divorced,1,Mid,Large,31.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
44367,32,Male,22,Media,6011,Good,Very High,High,0,No,92.0,Bachelor's Degree,Single,0,Entry,Small,88.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
47591,41,Female,31,Education,4143,Excellent,High,Below Average,1,Yes,86.0,High School,Single,4,Entry,Medium,74.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
27195,26,Male,11,Healthcare,7869,Poor,Low,High,1,No,49.0,Associate Degree,Single,0,Mid,Medium,62.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
50053,48,Female,15,Technology,11988,Excellent,Very High,Average,2,No,10.0,Master's Degree,Single,0,Entry,Small,47.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
59773,32,Male,18,Technology,9696,Poor,High,Below Average,0,No,2.0,Master's Degree,Married,1,Entry,Small,32.0,No,No,Yes,Good,High,Left,2026-07-29 14:25:14.391678
42109,33,Male,6,Media,5804,Excellent,Low,High,0,No,57.0,Associate Degree,Married,1,Entry,Medium,69.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
59045,46,Female,29,Technology,7104,Excellent,High,Average,0,No,29.0,Master's Degree,Divorced,1,Senior,Medium,54.0,No,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
58386,22,Male,4,Education,4074,Fair,High,Low,4,Yes,41.0,High School,Married,0,Entry,Small,54.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
8108,35,Male,20,Technology,6842,Excellent,Medium,High,0,Yes,12.0,Associate Degree,Single,4,Senior,Small,78.0,Yes,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
18368,45,Male,7,Finance,6378,Poor,Very High,High,2,No,61.0,Master's Degree,Single,2,Entry,Large,42.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
47980,57,Male,39,Education,4802,Fair,High,Low,0,Yes,56.0,Bachelor's Degree,Divorced,1,Senior,Medium,111.0,No,No,No,Good,Very High,Stayed,2026-07-29 14:25:14.391678
69497,54,Male,44,Technology,8570,Fair,Very High,Average,1,No,77.0,Master's Degree,Single,4,Entry,Medium,89.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
15227,53,Male,30,Healthcare,9439,Good,Low,Average,1,No,82.0,Master's Degree,Married,4,Entry,Medium,103.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
68567,52,Male,33,Healthcare,7362,Fair,Medium,Below Average,1,No,12.0,Bachelor's Degree,Divorced,0,Entry,Medium,79.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
68692,57,Female,13,Technology,9151,Fair,Very High,Average,1,Yes,1.0,Bachelor's Degree,Married,0,Senior,Medium,36.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
4658,30,Female,13,Media,5989,Good,High,Average,0,No,44.0,Bachelor's Degree,Married,0,Entry,Medium,33.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
3708,30,Male,6,Education,4714,Fair,Medium,Average,2,Yes,76.0,Bachelor's Degree,Divorced,2,Entry,Large,62.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
32106,47,Male,27,Healthcare,10237,Excellent,Very High,Below Average,1,No,75.0,Bachelor's Degree,Married,3,Senior,Medium,59.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
73089,47,Male,32,Healthcare,7574,Fair,Very High,Below Average,1,Yes,24.0,Master's Degree,Single,1,Entry,Medium,81.0,No,No,Yes,Fair,Low,Left,2026-07-29 14:25:14.391678
38964,22,Female,8,Healthcare,6990,Excellent,High,High,2,No,32.0,Bachelor's Degree,Single,1,Mid,Medium,33.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
22412,59,Male,27,Media,6155,Good,High,Average,1,No,58.0,High School,Married,0,Mid,Medium,84.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
16029,25,Male,11,Healthcare,7468,Fair,High,Average,0,No,24.0,Associate Degree,Married,1,Mid,Medium,33.0,Yes,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
31716,44,Female,21,Finance,10937,Fair,Very High,Average,1,Yes,24.0,Bachelor's Degree,Single,3,Senior,Medium,70.0,No,No,Yes,Fair,Medium,Left,2026-07-29 14:25:14.391678
63301,56,Male,36,Healthcare,7895,Excellent,Very High,High,1,No,99.0,Master's Degree,Married,0,Entry,Small,50.0,No,No,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
432,40,Female,30,Technology,9968,Good,High,Average,2,Yes,94.0,Master's Degree,Single,1,Entry,Medium,48.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
46671,38,Female,4,Finance,6661,Good,High,High,0,Yes,2.0,Master's Degree,Married,0,Entry,Small,8.0,Yes,No,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
42995,18,Female,4,Education,3276,Good,High,Average,1,No,71.0,Bachelor's Degree,Married,5,Senior,Small,32.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
52286,24,Male,3,Healthcare,9258,Excellent,Medium,Average,0,No,37.0,Master's Degree,Divorced,0,Entry,Medium,39.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
1819,37,Female,16,Education,4244,Poor,Very High,High,0,No,85.0,Bachelor's Degree,Married,3,Entry,Small,74.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
16343,22,Female,2,Media,6288,Fair,Very High,Average,1,No,23.0,Master's Degree,Married,3,Mid,Large,21.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
54901,21,Male,1,Technology,7239,Good,Medium,Average,0,Yes,3.0,PhD,Divorced,0,Entry,Small,28.0,No,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
52600,35,Female,20,Media,5136,Good,High,Below Average,3,No,76.0,Associate Degree,Single,2,Senior,Small,71.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
